movie_id,title,release_date,description,score,thumbnail,parsed_date,release_year,release_month,release_day
11463,The Idiots,"April 28, 2000","At a home in a Copenhagen suburb, a group of people get together to break all the limitations and to bring out the inner idiots in themselves.",47,https://static.metacritic.com/images/products/movies/5/1e6e4a379bd4afd649909b25ff8229db-98.jpg,2000-04-28,2000,4,28
11468,Me Myself I,"April 7, 2000","The story of a single career woman in her 30's (Griffiths), wondering if she's made all the wrong decisions in life.  (Sony Pictures Classics)",46,https://static.metacritic.com/images/products/movies/2/424fdfb732c4a63bc1f328650f3b3b54-98.jpg,2000-04-07,2000,4,7
11469,Proof of Life,"December 8, 2000","Peter Bowman (Morse), an American engineer in a Latin American country, is kidnapped for a $3 million dollar ransom. Abandoned by her husband's employer and insurance company, his wife Alice (Ryan) refuses to give up on his life. She takes on the task of bringing him home but quickly realizes she can't do that without help. An expert in ""K & R"" (Kidnap & Ransom), Terry Thorne (Crowe) is Alice's best and only hope for saving Peter. (Warner Bros.)",45,https://static.metacritic.com/images/products/movies/5/8d68bc43c392f563d091623447fed4bc-98.jpg,2000-12-08,2000,12,8
11470,The Little Vampire,"October 27, 2000","An American boy (Lipnicki), who has just moved to a remote corner of Scotland, meets a friend that turns out to be a vampire. The two boys begin an adventure to find a magic pendant that will save the other vampires from a life of eternal darkness.",45,https://static.metacritic.com/images/products/movies/4/585abdc2575a6ee26e77787118afcbbd-98.jpg,2000-10-27,2000,10,27
11475,Boys Life 3,"December 1, 2000",A collection of short films with gay themes.,44,https://static.metacritic.com/images/products/movies/7/14422eee379226b83dc9ee026ece7008-98.jpg,2000-12-01,2000,12,1
11478,Committed,"April 28, 2000","A young woman goes in search of her husband who, suffering from a mid-life crisis, left her.",44,https://static.metacritic.com/images/products/movies/3/b65fa367e78ae4f525d81f4dd0a6889d-98.jpg,2000-04-28,2000,4,28
11482,Kikujirô no natsu,"May 26, 2000","It's summer and nine-year old Masao (Sekiguchi) has no one to play with.   He decides to go in search of the mother he has never met.  Kikujiro (Takeshi), a brash, loudmouthed and irresponsible adult, agrees to accompany him on his quest.  Ultimately, the two of them end up at a destination that neither of them could have imagined.  (Sony Pictures Classics)",44,https://static.metacritic.com/images/products/movies/3/e361979c0eee73bd3513283137e76f94-98.jpg,2000-05-26,2000,5,26
11486,The Beach,"February 11, 2000","Richard (DiCaprio) is a young American backbacker who arrives in Thailand seeking to connect with something or someone ""real.""  When a crazy neighbor (Carlyle) in his hotel offers him a mysterious map to a legendary beach paradise off the coast, he jumps at the chance and urges a French couple to join him.  The explorers discover a mysterious colony of travelers sworn to protect a secret which may destroy the new found paradise.",43,https://static.metacritic.com/images/products/movies/9/d75fd71484d3f2c1571f9c638ecc35d3-98.jpg,2000-02-11,2000,2,11
11487,MVP: Most Valuable Primate,"October 20, 2000",Jack is chimpanzee who loves to play hockey.  MVP chronicles his hilarious rookie year.,43,https://static.metacritic.com/images/products/movies/1/32330306e085869ca5e39e7c8a659064-98.jpg,2000-10-20,2000,10,20
11492,Gun Shy,"February 4, 2000","On the verge of a career-induced mental breakdown, and in complete fear of trigger-happy Mafia leader Fulvio Nesstra (Platt), undercover DEA agent Charlie Mayough (Neeson) seeks psychiatric help and finds himself relying on the support of an unstable therapy group and nurse Judy (Bullock) just to get through his work.  (Hollywood Pictures)",42,https://static.metacritic.com/images/products/movies/0/bde31480bb3031670f3bc35fb3bef2db-98.jpg,2000-02-04,2000,2,4
11493,Psycho Beach Party,"August 4, 2000","Described as a cross between a 1960's beach movie and an Alfred Hitchcock psychological thriller,  this film focuses on a girl who joins the Malibu beach surfing scene and who is suspected as the perpetrator of a rash of homicides of the girl's friends.",42,https://static.metacritic.com/images/products/movies/2/a8af39d713f4f42ed0583802c93db12a-98.jpg,2000-08-04,2000,8,4
11497,Woman on Top,"September 22, 2000","Set to the intoxicating rhythms of Brazil, Woman on Top is a spicy, sexy comedy about the magic of food, love and music.  (Fox Searchlight Pictures)",41,https://static.metacritic.com/images/products/movies/4/6d92326addf79001efff3c36c9379357-98.jpg,2000-09-22,2000,9,22
11498,What Planet Are You From?,"March 3, 2000","An alien (Shandling) is assigned to Earth to save his planet.  To do this he must breed with a woman on Earth; however, as an alien his ""plumbing"" isn't quite the same.",41,https://static.metacritic.com/images/products/movies/3/8d0d653b0d641177eeccd3b60d03e4f9-98.jpg,2000-03-03,2000,3,3
11499,X,"March 24, 2000","A Japanese animated feature directed by Taro Rin which was derived from a comic book series.  This  apocalyptic epic revolves around teenaged Kamui (voiced by Alan Mariot), who holds the fate of the world in his hands as Earth, devistated by man's neglect of the environment is battled over by two sets of spirit dragons.",40,https://static.metacritic.com/images/products/movies/8/925cc54fb8c553dd9d1eb4e042e79cd3-98.jpg,2000-03-24,2000,3,24
11516,Sex: The Annabel Chong Story,"February 11, 2000","This provocative documentary examines the motivations of porn star Annabel Chong, the woman who engaged in ""the world's largest gang bang.""",37,https://static.metacritic.com/images/products/movies/1/d182ccfc88765009795a2465b80245fc-98.jpg,2000-02-11,2000,2,11
11521,Buddy Boy,"March 24, 2000","An introverted teenager (Gillen) relieves the bordom of caring for his alcoholic, disabled mother (Tyrrell) by spying on his neighbor.",36,https://static.metacritic.com/images/products/movies/1/0690775f0d28728e34b4969c5dafbf86-98.jpg,2000-03-24,2000,3,24
11533,Just One Time,"October 20, 2000",Lays out the comical consequences of what happens when a young couple attempts to turn fantasy into reality.  (Cowboy Booking International),34,https://static.metacritic.com/images/products/movies/6/7038cfcc786804643c8963b7127134ff-98.jpg,2000-10-20,2000,10,20
11535,Into My Heart,"May 5, 2000","Two old friends go to Cambridge University together and meet a  woman (Forlani) at a pub.  One (Weber) marries her.  After several failed relationships and a bad marriage, the other (Morrow) has an affair with his friend's wife.",34,https://static.metacritic.com/images/products/movies/98w-movie.jpg,2000-05-05,2000,5,5
11542,Crime and Punishment in Suburbia,"September 15, 2000","Loosely based on Dostoyevsky's ""Crime and Punishment,"" this modern day story is about Roseanne (Keena) who is being abused by her stepfather.  She decides to take revenge and plots his murder, finding herself on a path of guilt, a cover-up and a police investigation.",32,https://static.metacritic.com/images/products/movies/4/f64d9eeb5cef6e06ac0bca76db776549-98.jpg,2000-09-15,2000,9,15
11543,Lucky Numbers,"October 27, 2000","A television weatherman (Travolta), in need of cash, schemes to defraud the state lottery.",31,https://static.metacritic.com/images/products/movies/98w-movie.jpg,2000-10-27,2000,10,27
11545,The Weekend,"November 3, 2000",Chronicles one midsummer weekend in a country house in upstage New York when three friends gather on the anniversary of the death of a man who was related to them all by either blood or love.  (Strand Releasing),31,https://static.metacritic.com/images/products/movies/1/3e07e499757a065ad4f8f2ab173124ce-98.jpg,2000-11-03,2000,11,3
11551,Backstage,"September 8, 2000","This documentary offers an intimate view of what life is like backstage at one of the biggest Rap Concert tours of all time, the Hard Knock Life tour.",29,https://static.metacritic.com/images/products/movies/0/b96844f3e6e2a9692f87a98352db5a6e-98.jpg,2000-09-08,2000,9,8
11556,Passion of Mind,"May 26, 2000",The story about a woman who must choose between love and illusion.,28,https://static.metacritic.com/images/products/movies/9/720a84b48d73609c8f1de5eb3bdf1dc9-98.jpg,2000-05-26,2000,5,26
11561,Trixie,"June 28, 2000","Trixie (Watson), a security guard, advances from a dangerous job to cushy plainclothes duty at an upscale casino. Her perilous involvement with a well-connected patron puts her on track to her dream of becoming a private eye.",26,https://static.metacritic.com/images/products/movies/2/6a72434f020c82eae7997b3bf39b6731-98.jpg,2000-06-28,2000,6,28
11569,The Skulls,"March 31, 2000","For Luke McNamara (Jackson), an invitation to join the prestigious secret society, The Skulls, is a dream come true. But just when it seems that everything in Luke's life is finally going right, it all goes horribly wrong.  (Universal Pictures)",24,https://static.metacritic.com/images/products/movies/6/af9bb61cddb6bc1e0f17ca5d47d7247c-98.jpg,2000-03-31,2000,3,31
11574,The Ladies Man,"October 13, 2000","Leon Phelps (Meadows) is the grooviest, smooth-talking, woman-chaser around. Known suitably to all as the Ladies Man, Leon hosts a popular late-night radio call-in show dispensing advice on affairs of the heart.  (Paramount Pictures)",22,https://static.metacritic.com/images/products/movies/2/0cfe5b89fd7fc469e7d64eaddc1de241-98.jpg,2000-10-13,2000,10,13
11575,Running Free,"June 2, 2000",The film reveals the story of how herds of wild horses came to Namibia's vast desert -- and what it says about humans in their relationship to animals.,22,https://static.metacritic.com/images/products/movies/0/99d85d97948eeffa0391084aefd56907-98.jpg,2000-06-02,2000,6,2
11591,The In Crowd,"July 19, 2000","While working at a country club, a young woman is brought into a small group of wealthy college students.  She begins dating a tennis pro, who happens to be the boyfriend of the girl who brought her into the group, and she then sees the darker side of their lifestyle.",14,https://static.metacritic.com/images/products/movies/4/f3f76a8b1f23932ae06b3f462789b2a7-98.jpg,2000-07-19,2000,7,19
11592,Down to You,"January 21, 2000",A young man (Prinze) wins and loses his first serious love (Stiles) and looks back three years after they broke up.,13,https://static.metacritic.com/images/products/movies/3/dd9e31fcba58505bc4e52e4714798ce6-98.jpg,2000-01-21,2000,1,21
